timestamp,branch,wind_direction,wind_speed,rain_daily,rain_1h,humidity,temperature_chill,temperature,year,month,day,hour,heat_demand
2023-01-18 16:00:00,고양,315.5,3.4,0.0,0.0,39.3,-1.5,1.5,2023,1,18,16,400.0
2023-01-18 16:00:00,광교,249.7,1.1,0.0,0.0,24.8,0.7,1.7,2023,1,18,16,81.0
2023-01-18 16:00:00,김해,316.3,3.0,0.0,0.0,43.4,3.2,5.4,2023,1,18,16,44.0
2023-01-18 16:00:00,대구,36.7,3.2,0.0,0.0,43.1,3.5,4.0,2023,1,18,16,133.0
2023-01-18 16:00:00,동탄,272.7,1.5,0.0,0.0,31.5,1.1,1.8,2023,1,18,16,116.0
2023-01-18 16:00:00,분당,299.4,1.4,0.0,0.0,24.7,2.8,3.3,2023,1,18,16,275.0
2023-01-18 16:00:00,삼송,312.4,3.7,0.0,0.0,32.1,-1.4,1.7,2023,1,18,16,88.0
2023-01-18 16:00:00,세종,303.8,0.9,0.0,0.0,40.5,2.8,3.1,2023,1,18,16,152.0
2023-01-18 16:00:00,수원,285.1,1.8,0.0,0.0,33.4,0.4,1.3,2023,1,18,16,212.0
2023-01-18 16:00:00,양산,314.7,2.9,0.0,0.0,43.9,3.9,6.4,2023,1,18,16,61.0
2023-01-18 16:00:00,용인,285.1,1.8,0.0,0.0,33.4,0.4,1.3,2023,1,18,16,272.0
2023-01-18 16:00:00,중앙,141.6,2.5,0.0,0.0,30.8,1.6,0.4,2023,1,18,16,189.0
2023-01-18 16:00:00,청주,286.8,2.1,0.0,0.0,38.7,0.9,3.2,2023,1,18,16,126.0
2023-01-18 16:00:00,파주,293.2,3.1,0.0,0.0,33.2,-2.8,0.2,2023,1,18,16,78.0
2023-01-18 16:00:00,판교,299.4,1.4,0.0,0.0,24.7,2.8,3.3,2023,1,18,16,87.0
2023-01-18 16:00:00,평택,268.7,2.5,0.0,0.0,34.2,-0.1,2.5,2023,1,18,16,25.0
2023-01-18 16:00:00,화성,290.0,1.9,0.0,0.0,33.7,0.3,2.4,2023,1,18,16,113.0
2023-01-18 16:00:00,광주전남,219.3,2.5,0.0,0.0,65.8,3.7,4.9,2023,1,18,16,23.0
2023-01-18 17:00:00,강남,286.8,2.2,0.0,0.0,24.8,-0.6,1.4,2023,1,18,17,411.0
2023-01-18 17:00:00,고양,331.4,2.6,0.0,0.0,23.7,-1.2,1.0,2023,1,18,17,431.0
2023-01-18 17:00:00,광교,233.7,1.3,0.0,0.0,37.1,-0.2,0.3,2023,1,18,17,73.0
2023-01-18 17:00:00,김해,310.4,1.4,0.0,0.0,46.4,4.4,3.9,2023,1,18,17,47.0
2023-01-18 17:00:00,대구,328.5,3.2,0.0,0.0,46.8,2.3,3.1,2023,1,18,17,138.0
2023-01-18 17:00:00,동탄,286.0,1.7,0.0,0.0,39.6,-0.8,0.8,2023,1,18,17,122.0
2023-01-18 17:00:00,분당,334.4,2.2,0.0,0.0,29.7,-0.1,2.2,2023,1,18,17,270.0
2023-01-18 17:00:00,삼송,331.4,2.1,0.0,0.0,23.1,-1.4,0.4,2023,1,18,17,92.0
2023-01-18 17:00:00,세종,299.9,1.8,0.0,0.0,43.4,0.4,2.0,2023,1,18,17,174.0
2023-01-18 17:00:00,수원,260.0,2.8,0.0,0.0,36.3,-1.4,0.6,2023,1,18,17,223.0
2023-01-18 17:00:00,양산,306.4,1.9,0.0,0.0,42.2,3.9,5.8,2023,1,18,17,65.0
2023-01-18 17:00:00,용인,260.0,2.8,0.0,0.0,36.3,-1.4,0.6,2023,1,18,17,303.0
2023-01-18 17:00:00,중앙,118.2,2.2,0.0,0.0,22.4,0.7,-0.1,2023,1,18,17,206.0
2023-01-18 17:00:00,청주,297.0,2.0,0.0,0.0,32.4,-0.3,2.2,2023,1,18,17,138.0
2023-01-18 17:00:00,파주,268.5,3.0,0.0,0.0,42.1,-2.9,-0.2,2023,1,18,17,85.0
2023-01-18 17:00:00,판교,334.4,2.2,0.0,0.0,29.7,-0.1,2.2,2023,1,18,17,91.0
2023-01-18 17:00:00,평택,236.0,3.2,0.0,0.0,48.4,-2.1,1.1,2023,1,18,17,23.0
2023-01-18 17:00:00,화성,320.1,1.8,0.0,0.0,35.1,-0.8,1.5,2023,1,18,17,129.0
2023-01-18 17:00:00,광주전남,352.2,0.9,0.0,0.0,81.3,2.9,2.9,2023,1,18,17,29.0
2023-01-18 18:00:00,강남,303.6,1.4,0.0,0.0,24.1,-1.5,0.8,2023,1,18,18,491.0
2023-01-18 18:00:00,고양,325.0,1.0,0.0,0.0,32.7,-1.2,-0.7,2023,1,18,18,501.0
2023-01-18 18:00:00,광교,146.1,1.4,0.0,0.0,42.0,-0.1,-1.2,2023,1,18,18,76.0
2023-01-18 18:00:00,김해,10.2,1.1,0.0,0.0,49.8,3.3,2.8,2023,1,18,18,59.0
2023-01-18 18:00:00,대구,309.1,3.1,0.0,0.0,47.8,0.3,2.4,2023,1,18,18,186.0
2023-01-18 18:00:00,동탄,274.4,1.4,0.0,0.0,39.9,-2.0,-0.4,2023,1,18,18,142.0
2023-01-18 18:00:00,분당,280.8,1.0,0.0,0.0,34.1,0.4,1.4,2023,1,18,18,293.0
2023-01-18 18:00:00,삼송,335.2,1.4,0.0,0.0,38.8,-1.7,-1.6,2023,1,18,18,106.0
2023-01-18 18:00:00,세종,310.1,1.4,0.0,0.0,44.6,0.2,0.7,2023,1,18,18,193.0
2023-01-18 18:00:00,수원,271.0,0.8,0.0,0.0,39.5,-2.1,-0.7,2023,1,18,18,266.0
2023-01-18 18:00:00,양산,315.2,2.3,0.0,0.0,45.6,2.4,5.0,2023,1,18,18,76.0
2023-01-18 18:00:00,용인,271.0,0.8,0.0,0.0,39.5,-2.1,-0.7,2023,1,18,18,363.0
2023-01-18 18:00:00,중앙,106.4,2.2,0.0,0.0,25.4,-0.5,-1.1,2023,1,18,18,235.0
2023-01-18 18:00:00,청주,275.2,1.4,0.0,0.0,26.3,0.7,1.1,2023,1,18,18,164.0
2023-01-18 18:00:00,파주,265.0,2.1,0.0,0.0,48.1,-3.5,-1.4,2023,1,18,18,106.0
2023-01-18 18:00:00,판교,280.8,1.0,0.0,0.0,34.1,0.4,1.4,2023,1,18,18,103.0
2023-01-18 18:00:00,평택,237.2,1.6,0.0,0.0,57.4,-2.1,-0.4,2023,1,18,18,25.0
2023-01-18 18:00:00,화성,296.4,1.5,0.0,0.0,38.3,-0.2,0.4,2023,1,18,18,158.0
2023-01-18 18:00:00,광주전남,174.2,1.2,0.0,0.0,92.3,1.0,0.7,2023,1,18,18,35.0
2023-01-18 19:00:00,강남,307.8,1.2,0.0,0.0,25.2,-2.2,0.0,2023,1,18,19,608.0
2023-01-18 19:00:00,고양,6.1,0.7,0.0,0.0,41.8,-2.7,-1.5,2023,1,18,19,579.0
2023-01-18 19:00:00,광교,51.4,0.8,0.0,0.0,49.6,-1.1,-1.8,2023,1,18,19,103.0
2023-01-18 19:00:00,김해,30.6,0.8,0.0,0.0,54.1,1.1,2.1,2023,1,18,19,66.0
2023-01-18 19:00:00,대구,308.2,2.1,0.0,0.0,50.8,1.1,1.4,2023,1,18,19,228.0
2023-01-18 19:00:00,동탄,289.7,0.9,0.0,0.0,53.1,-1.3,-1.5,2023,1,18,19,167.0
2023-01-18 19:00:00,분당,276.2,0.1,0.0,0.0,39.9,-0.8,0.2,2023,1,18,19,322.0
2023-01-18 19:00:00,삼송,360.0,0.0,0.0,0.0,48.5,-2.8,-3.1,2023,1,18,19,139.0
2023-01-18 19:00:00,세종,304.7,1.1,0.0,0.0,40.7,-1.1,-0.6,2023,1,18,19,220.0
2023-01-18 19:00:00,수원,288.6,0.3,0.0,0.0,-99.0,-1.3,-0.7,2023,1,18,19,355.0
2023-01-18 19:00:00,양산,162.3,1.3,0.0,0.0,57.3,1.8,2.5,2023,1,18,19,90.0
2023-01-18 19:00:00,용인,288.6,0.3,0.0,0.0,-99.0,-1.3,-0.7,2023,1,18,19,446.0
2023-01-18 19:00:00,중앙,105.9,0.8,0.0,0.0,43.3,-1.3,-2.6,2023,1,18,19,271.0
2023-01-18 19:00:00,청주,267.5,1.6,0.0,0.0,28.2,-0.1,0.6,2023,1,18,19,190.0
2023-01-18 19:00:00,파주,267.4,1.2,0.0,0.0,60.1,-3.1,-2.3,2023,1,18,19,129.0
2023-01-18 19:00:00,판교,276.2,0.1,0.0,0.0,39.9,-0.8,0.2,2023,1,18,19,111.0
2023-01-18 19:00:00,평택,224.1,0.2,0.0,0.0,60.1,-1.2,-1.2,2023,1,18,19,28.0
2023-01-18 19:00:00,화성,347.8,1.2,0.0,0.0,42.4,-1.1,-0.7,2023,1,18,19,192.0
2023-01-18 19:00:00,광주전남,360.0,0.0,0.0,0.0,97.8,-0.3,-0.2,2023,1,18,19,36.0
2023-01-18 20:00:00,강남,16.0,1.2,0.0,0.0,35.9,-1.1,-0.5,2023,1,18,20,641.0
2023-01-18 20:00:00,고양,91.7,0.7,0.0,0.0,56.3,-3.5,-2.7,2023,1,18,20,613.0
2023-01-18 20:00:00,광교,92.7,0.5,0.0,0.0,49.7,-1.8,-2.2,2023,1,18,20,115.0
2023-01-18 20:00:00,김해,2.4,0.9,0.0,0.0,56.7,0.2,1.5,2023,1,18,20,74.0
2023-01-18 20:00:00,대구,302.5,1.7,0.0,0.0,55.2,-0.4,0.2,2023,1,18,20,253.0
2023-01-18 20:00:00,동탄,272.5,0.8,0.0,0.0,60.4,-2.2,-2.6,2023,1,18,20,193.0
2023-01-18 20:00:00,분당,292.0,1.0,0.0,0.0,33.1,-1.6,-0.2,2023,1,18,20,347.0
2023-01-18 20:00:00,삼송,93.6,0.7,0.0,0.0,50.7,-3.5,-3.1,2023,1,18,20,155.0
2023-01-18 20:00:00,세종,273.8,1.2,0.0,0.0,33.4,-1.5,-0.5,2023,1,18,20,240.0
2023-01-18 20:00:00,수원,235.3,0.7,0.0,0.0,47.4,-2.0,-1.6,2023,1,18,20,398.0
2023-01-18 20:00:00,양산,360.0,0.0,0.0,0.0,67.2,0.4,0.8,2023,1,18,20,94.0
2023-01-18 20:00:00,용인,235.3,0.7,0.0,0.0,47.4,-2.0,-1.6,2023,1,18,20,503.0
2023-01-18 20:00:00,중앙,76.6,0.6,0.0,0.0,46.8,-1.7,-3.4,2023,1,18,20,295.0
2023-01-18 20:00:00,청주,292.6,0.5,0.0,0.0,27.8,-0.9,-0.2,2023,1,18,20,206.0
2023-01-18 20:00:00,파주,48.0,0.6,0.0,0.0,65.7,-4.3,-3.4,2023,1,18,20,148.0
2023-01-18 20:00:00,판교,292.0,1.0,0.0,0.0,33.1,-1.6,-0.2,2023,1,18,20,116.0
2023-01-18 20:00:00,평택,307.5,1.2,0.0,0.0,58.5,-1.6,-1.4,2023,1,18,20,30.0
2023-01-18 20:00:00,화성,349.8,1.2,0.0,0.0,48.3,-1.9,-1.5,2023,1,18,20,204.0
2023-01-18 20:00:00,광주전남,145.4,0.4,0.0,0.0,98.2,-1.3,-1.6,2023,1,18,20,34.0
2023-01-18 21:00:00,강남,294.3,0.9,0.0,0.0,41.9,-1.7,-1.1,2023,1,18,21,679.0
2023-01-18 21:00:00,고양,102.7,0.4,0.0,0.0,69.3,-4.7,-3.8,2023,1,18,21,635.0
2023-01-18 21:00:00,광교,96.4,0.6,0.0,0.0,50.8,-2.4,-2.5,2023,1,18,21,118.0
2023-01-18 21:00:00,김해,24.5,0.8,0.0,0.0,59.8,0.1,0.7,2023,1,18,21,72.0
2023-01-18 21:00:00,대구,315.4,2.9,0.0,0.0,54.1,-1.0,0.9,2023,1,18,21,268.0
2023-01-18 21:00:00,동탄,292.5,0.7,0.0,0.0,59.1,-2.5,-2.9,2023,1,18,21,216.0
2023-01-18 21:00:00,분당,263.8,0.3,0.0,0.0,37.1,-2.3,-0.6,2023,1,18,21,368.0
2023-01-18 21:00:00,삼송,62.4,0.3,0.0,0.0,61.5,-4.3,-4.6,2023,1,18,21,180.0
2023-01-18 21:00:00,세종,360.0,0.0,0.0,0.0,34.9,-2.5,-1.6,2023,1,18,21,249.0
2023-01-18 21:00:00,수원,214.0,0.6,0.0,0.0,52.3,-2.7,-2.2,2023,1,18,21,420.0
2023-01-18 21:00:00,양산,246.7,0.4,0.0,0.0,69.8,0.0,0.5,2023,1,18,21,96.0
2023-01-18 21:00:00,용인,214.0,0.6,0.0,0.0,52.3,-2.7,-2.2,2023,1,18,21,532.0
2023-01-18 21:00:00,중앙,87.2,0.5,0.0,0.0,52.4,-2.3,-3.7,2023,1,18,21,296.0
2023-01-18 21:00:00,청주,271.0,0.8,0.0,0.0,34.0,-1.8,-0.8,2023,1,18,21,214.0
2023-01-18 21:00:00,파주,69.3,1.2,0.0,0.0,73.1,-5.4,-4.3,2023,1,18,21,163.0
2023-01-18 21:00:00,판교,263.8,0.3,0.0,0.0,37.1,-2.3,-0.6,2023,1,18,21,118.0
2023-01-18 21:00:00,평택,10.2,0.5,0.0,0.0,59.7,-2.2,-2.0,2023,1,18,21,31.0
2023-01-18 21:00:00,화성,322.2,0.5,0.0,0.0,49.5,-2.5,-1.5,2023,1,18,21,217.0
2023-01-18 21:00:00,광주전남,360.0,0.0,0.0,0.0,99.1,-1.5,-1.5,2023,1,18,21,33.0
2023-01-18 22:00:00,강남,307.2,0.6,0.0,0.0,45.6,-2.5,-1.6,2023,1,18,22,710.0
2023-01-18 22:00:00,고양,69.8,1.1,0.0,0.0,61.1,-5.3,-3.9,2023,1,18,22,635.0
2023-01-18 22:00:00,광교,279.9,0.1,0.0,0.0,54.9,-3.1,-3.3,2023,1,18,22,119.0
2023-01-18 22:00:00,김해,8.4,1.0,0.0,0.0,60.4,-0.9,0.2,2023,1,18,22,74.0
2023-01-18 22:00:00,대구,250.6,1.6,0.0,0.0,61.3,-2.2,-0.5,2023,1,18,22,265.0
2023-01-18 22:00:00,동탄,270.4,0.8,0.0,0.0,69.3,-3.2,-4.6,2023,1,18,22,221.0
2023-01-18 22:00:00,분당,360.0,0.0,0.0,0.0,44.3,-3.3,-1.9,2023,1,18,22,376.0
2023-01-18 22:00:00,삼송,360.0,0.0,0.0,0.0,68.9,-5.2,-5.6,2023,1,18,22,192.0
2023-01-18 22:00:00,세종,174.3,0.7,0.0,0.0,59.6,-3.3,-2.5,2023,1,18,22,254.0
2023-01-18 22:00:00,수원,360.0,0.0,0.0,0.0,55.8,-3.7,-3.3,2023,1,18,22,426.0
2023-01-18 22:00:00,양산,182.9,1.2,0.0,0.0,67.8,-0.3,0.2,2023,1,18,22,99.0
2023-01-18 22:00:00,용인,360.0,0.0,0.0,0.0,55.8,-3.7,-3.3,2023,1,18,22,565.0
2023-01-18 22:00:00,중앙,69.4,0.5,0.0,0.0,55.8,-3.2,-4.0,2023,1,18,22,294.0
2023-01-18 22:00:00,청주,277.4,0.3,0.0,0.0,38.6,-2.7,-1.3,2023,1,18,22,214.0
2023-01-18 22:00:00,파주,94.9,0.8,0.0,0.0,83.4,-6.4,-5.4,2023,1,18,22,163.0
2023-01-18 22:00:00,판교,360.0,0.0,0.0,0.0,44.3,-3.3,-1.9,2023,1,18,22,112.0
2023-01-18 22:00:00,평택,4.0,0.8,0.0,0.0,55.3,-3.0,-2.1,2023,1,18,22,34.0
2023-01-18 22:00:00,화성,330.7,0.3,0.0,0.0,51.6,-3.4,-1.5,2023,1,18,22,218.0
2023-01-18 22:00:00,광주전남,156.7,0.2,0.0,0.0,99.8,-1.4,-1.3,2023,1,18,22,34.0
2023-01-18 23:00:00,강남,177.4,0.3,0.0,0.0,52.8,-3.5,-2.7,2023,1,18,23,684.0
2023-01-18 23:00:00,고양,48.8,0.4,0.0,0.0,72.7,-6.1,-5.5,2023,1,18,23,630.0
2023-01-18 23:00:00,광교,360.0,0.0,0.0,0.0,57.7,-3.7,-3.6,2023,1,18,23,113.0
2023-01-18 23:00:00,김해,316.5,0.6,0.0,0.0,64.6,-0.4,-0.5,2023,1,18,23,72.0
2023-01-18 23:00:00,대구,279.1,1.9,0.0,0.0,67.1,-2.8,-1.0,2023,1,18,23,269.0
2023-01-18 23:00:00,동탄,293.2,0.8,0.0,0.0,73.9,-3.8,-4.8,2023,1,18,23,217.0
2023-01-18 23:00:00,분당,141.9,0.3,0.0,0.0,48.9,-4.0,-2.8,2023,1,18,23,384.0
2023-01-18 23:00:00,삼송,360.0,0.0,0.0,0.0,74.3,-5.7,-6.4,2023,1,18,23,183.0
2023-01-18 23:00:00,세종,331.9,0.3,0.0,0.0,66.2,-3.9,-3.2,2023,1,18,23,244.0
2023-01-18 23:00:00,수원,120.9,0.5,0.0,0.0,63.8,-4.4,-4.2,2023,1,18,23,435.0
2023-01-18 23:00:00,양산,239.6,1.8,0.0,0.0,72.8,-0.7,-0.1,2023,1,18,23,98.0
2023-01-18 23:00:00,용인,120.9,0.5,0.0,0.0,63.8,-4.4,-4.2,2023,1,18,23,559.0
2023-01-18 23:00:00,중앙,74.5,0.3,0.0,0.0,51.0,-3.6,-4.7,2023,1,18,23,285.0
2023-01-18 23:00:00,청주,205.4,0.3,0.0,0.0,43.8,-3.2,-1.5,2023,1,18,23,207.0
2023-01-18 23:00:00,파주,313.8,0.1,0.0,0.0,86.4,-7.3,-6.5,2023,1,18,23,164.0
2023-01-18 23:00:00,판교,141.9,0.3,0.0,0.0,48.9,-4.0,-2.8,2023,1,18,23,105.0
2023-01-18 23:00:00,평택,118.8,0.2,0.0,0.0,56.8,-3.9,-3.0,2023,1,18,23,33.0
2023-01-18 23:00:00,화성,186.2,0.6,0.0,0.0,53.3,-4.2,-1.9,2023,1,18,23,209.0
2023-01-18 23:00:00,광주전남,360.0,0.0,0.0,0.0,99.0,-2.8,-3.1,2023,1,18,23,33.0
2023-01-19 00:00:00,강남,316.6,0.4,0.0,0.0,57.6,-4.0,-3.3,2023,1,19,0,627.0
2023-01-19 00:00:00,고양,80.7,1.0,0.0,0.0,77.4,-6.6,-6.0,2023,1,19,0,605.0
2023-01-19 00:00:00,광교,284.4,0.2,0.0,0.0,60.0,-4.2,-4.0,2023,1,19,0,104.0
2023-01-19 00:00:00,김해,326.4,0.8,0.0,0.0,66.1,-1.5,-0.9,2023,1,19,0,70.0
2023-01-19 00:00:00,대구,288.9,1.3,0.0,0.0,71.0,-3.4,-2.5,2023,1,19,0,252.0
2023-01-19 00:00:00,동탄,138.4,0.4,0.0,0.0,80.3,-4.6,-6.6,2023,1,19,0,201.0
2023-01-19 00:00:00,분당,360.0,0.0,0.0,0.0,56.3,-4.7,-3.4,2023,1,19,0,386.0
2023-01-19 00:00:00,삼송,136.2,0.4,0.0,0.0,75.9,-6.5,-7.1,2023,1,19,0,133.0
2023-01-19 00:00:00,세종,360.0,0.0,0.0,0.0,69.1,-4.4,-3.6,2023,1,19,0,245.0
2023-01-19 00:00:00,수원,141.7,0.1,0.0,0.0,67.9,-5.0,-5.5,2023,1,19,0,390.0
2023-01-19 00:00:00,양산,210.0,1.9,0.0,0.0,74.0,-1.0,0.0,2023,1,19,0,95.0
2023-01-19 00:00:00,용인,141.7,0.1,0.0,0.0,67.9,-5.0,-5.5,2023,1,19,0,536.0
2023-01-19 00:00:00,중앙,79.3,0.5,0.0,0.0,44.5,-4.2,-4.5,2023,1,19,0,272.0
2023-01-19 00:00:00,청주,224.4,0.5,0.0,0.0,46.1,-3.8,-2.1,2023,1,19,0,196.0
2023-01-19 00:00:00,파주,49.5,0.6,0.0,0.0,87.8,-7.8,-7.0,2023,1,19,0,154.0
2023-01-19 00:00:00,판교,360.0,0.0,0.0,0.0,56.3,-4.7,-3.4,2023,1,19,0,103.0
2023-01-19 00:00:00,평택,126.4,0.8,0.0,0.0,69.1,-4.5,-3.4,2023,1,19,0,39.0
2023-01-19 00:00:00,화성,250.0,0.1,0.0,0.0,63.4,-5.1,-2.8,2023,1,19,0,197.0
2023-01-19 00:00:00,광주전남,152.3,0.5,0.0,0.0,99.0,-3.3,-3.6,2023,1,19,0,34.0
2023-01-19 01:00:00,강남,288.9,0.8,0.0,0.0,59.6,-4.5,-3.7,2023,1,19,1,624.0
2023-01-19 01:00:00,고양,81.3,0.9,0.0,0.0,82.1,-6.9,-6.5,2023,1,19,1,530.0
2023-01-19 01:00:00,광교,279.9,0.1,0.0,0.0,61.8,-4.7,-4.2,2023,1,19,1,103.0
2023-01-19 01:00:00,김해,318.7,0.9,0.0,0.0,66.2,-1.9,-1.2,2023,1,19,1,69.0
2023-01-19 01:00:00,대구,6.7,0.5,0.0,0.0,72.5,-3.8,-2.8,2023,1,19,1,233.0
2023-01-19 01:00:00,동탄,293.5,0.2,0.0,0.0,82.2,-4.9,-6.4,2023,1,19,1,187.0
2023-01-19 01:00:00,분당,360.0,0.0,0.0,0.0,56.6,-5.1,-3.6,2023,1,19,1,378.0
2023-01-19 01:00:00,삼송,360.0,0.0,0.0,0.0,72.2,-6.9,-7.7,2023,1,19,1,157.0
2023-01-19 01:00:00,세종,330.3,0.5,0.0,0.0,69.7,-4.9,-4.1,2023,1,19,1,247.0
2023-01-19 01:00:00,수원,360.0,0.0,0.0,0.0,72.0,-5.5,-6.2,2023,1,19,1,358.0
2023-01-19 01:00:00,양산,184.4,1.1,0.0,0.0,71.6,-1.5,-0.4,2023,1,19,1,69.0
2023-01-19 01:00:00,용인,360.0,0.0,0.0,0.0,72.0,-5.5,-6.2,2023,1,19,1,509.0
2023-01-19 01:00:00,중앙,88.5,0.5,0.0,0.0,60.1,-4.6,-4.7,2023,1,19,1,237.0
2023-01-19 01:00:00,청주,162.0,0.5,0.0,0.0,53.2,-4.4,-2.9,2023,1,19,1,179.0
2023-01-19 01:00:00,파주,228.8,0.3,0.0,0.0,90.1,-8.3,-7.6,2023,1,19,1,139.0
2023-01-19 01:00:00,판교,360.0,0.0,0.0,0.0,56.6,-5.1,-3.6,2023,1,19,1,100.0
2023-01-19 01:00:00,평택,360.0,0.0,0.0,0.0,72.5,-5.0,-4.2,2023,1,19,1,26.0
2023-01-19 01:00:00,화성,252.5,0.5,0.0,0.0,64.1,-5.6,-3.2,2023,1,19,1,181.0
2023-01-19 01:00:00,광주전남,197.0,0.1,0.0,0.0,99.9,-4.0,-4.1,2023,1,19,1,34.0
2023-01-19 02:00:00,강남,312.4,0.5,0.0,0.0,59.8,-4.9,-4.1,2023,1,19,2,563.0
2023-01-19 02:00:00,고양,80.2,1.5,0.0,0.0,81.0,-7.3,-6.8,2023,1,19,2,516.0
2023-01-19 02:00:00,광교,360.0,0.0,0.0,0.0,67.5,-5.2,-4.6,2023,1,19,2,101.0
2023-01-19 02:00:00,김해,295.8,1.8,0.0,0.0,66.9,-2.4,-1.1,2023,1,19,2,61.0
2023-01-19 02:00:00,대구,351.3,0.5,0.0,0.0,74.0,-4.5,-3.1,2023,1,19,2,222.0
2023-01-19 02:00:00,동탄,360.0,0.0,0.0,0.0,87.4,-5.6,-7.3,2023,1,19,2,172.0
2023-01-19 02:00:00,분당,360.0,0.0,0.0,0.0,61.8,-5.7,-4.4,2023,1,19,2,371.0
2023-01-19 02:00:00,삼송,59.6,0.2,0.0,0.0,79.1,-7.2,-8.2,2023,1,19,2,151.0
2023-01-19 02:00:00,세종,360.0,0.0,0.0,0.0,71.2,-5.4,-4.8,2023,1,19,2,231.0
2023-01-19 02:00:00,수원,83.6,0.1,0.0,0.0,72.8,-6.1,-6.7,2023,1,19,2,338.0
2023-01-19 02:00:00,양산,188.2,1.9,0.0,0.0,70.2,-1.8,-0.5,2023,1,19,2,82.0
2023-01-19 02:00:00,용인,83.6,0.1,0.0,0.0,72.8,-6.1,-6.7,2023,1,19,2,467.0
2023-01-19 02:00:00,중앙,84.2,0.6,0.0,0.0,57.4,-4.8,-4.8,2023,1,19,2,233.0
2023-01-19 02:00:00,청주,315.0,0.5,0.0,0.0,61.5,-4.9,-3.6,2023,1,19,2,171.0
2023-01-19 02:00:00,파주,100.7,0.7,0.0,0.0,92.8,-8.7,-8.1,2023,1,19,2,138.0
2023-01-19 02:00:00,판교,360.0,0.0,0.0,0.0,61.8,-5.7,-4.4,2023,1,19,2,90.0
2023-01-19 02:00:00,평택,354.1,1.1,0.0,0.0,80.7,-5.2,-4.8,2023,1,19,2,27.0
2023-01-19 02:00:00,화성,345.8,0.1,0.0,0.0,71.6,-5.9,-3.8,2023,1,19,2,181.0
2023-01-19 02:00:00,광주전남,30.6,0.2,0.0,0.0,99.9,-3.6,-3.5,2023,1,19,2,31.0
2023-01-19 03:00:00,강남,177.0,0.4,0.0,0.0,71.4,-5.5,-4.8,2023,1,19,3,554.0
2023-01-19 03:00:00,고양,178.6,0.3,0.0,0.0,78.6,-7.5,-7.2,2023,1,19,3,472.0
2023-01-19 03:00:00,광교,279.9,0.3,0.0,0.0,64.3,-5.0,-4.3,2023,1,19,3,94.0
2023-01-19 03:00:00,김해,317.1,2.1,0.0,0.0,68.6,-2.9,-1.6,2023,1,19,3,59.0
2023-01-19 03:00:00,대구,295.8,0.5,0.0,0.0,80.2,-4.8,-4.2,2023,1,19,3,210.0
2023-01-19 03:00:00,동탄,255.3,0.1,0.0,0.0,86.2,-5.6,-7.3,2023,1,19,3,171.0
2023-01-19 03:00:00,분당,360.0,0.0,0.0,0.0,62.6,-5.8,-4.2,2023,1,19,3,367.0
2023-01-19 03:00:00,삼송,360.0,0.0,0.0,0.0,77.7,-7.5,-8.4,2023,1,19,3,152.0
2023-01-19 03:00:00,세종,155.9,0.3,0.0,0.0,69.5,-5.1,-4.4,2023,1,19,3,212.0
2023-01-19 03:00:00,수원,63.3,0.5,0.0,0.0,73.2,-5.8,-6.3,2023,1,19,3,322.0
2023-01-19 03:00:00,양산,200.8,1.5,0.0,0.0,75.7,-2.1,-0.7,2023,1,19,3,82.0
2023-01-19 03:00:00,용인,63.3,0.5,0.0,0.0,73.2,-5.8,-6.3,2023,1,19,3,455.0
2023-01-19 03:00:00,중앙,78.0,0.1,0.0,0.0,48.9,-5.2,-5.0,2023,1,19,3,234.0
2023-01-19 03:00:00,청주,360.0,0.0,0.0,0.0,57.4,-5.0,-3.5,2023,1,19,3,168.0
2023-01-19 03:00:00,파주,98.5,1.0,0.0,0.0,86.8,-9.0,-8.4,2023,1,19,3,139.0
2023-01-19 03:00:00,판교,360.0,0.0,0.0,0.0,62.6,-5.8,-4.2,2023,1,19,3,86.0
2023-01-19 03:00:00,평택,18.1,0.4,0.0,0.0,76.1,-5.4,-4.8,2023,1,19,3,26.0
2023-01-19 03:00:00,화성,266.2,0.5,0.0,0.0,74.6,-5.9,-4.0,2023,1,19,3,174.0
2023-01-19 03:00:00,광주전남,360.0,0.0,0.0,0.0,99.2,-4.4,-4.4,2023,1,19,3,31.0
2023-01-19 04:00:00,강남,125.2,0.5,0.0,0.0,66.1,-5.5,-4.4,2023,1,19,4,547.0
2023-01-19 04:00:00,고양,87.2,0.9,0.0,0.0,80.0,-7.6,-7.3,2023,1,19,4,454.0
2023-01-19 04:00:00,광교,279.9,1.1,0.0,0.0,64.6,-5.5,-4.3,2023,1,19,4,96.0
2023-01-19 04:00:00,김해,273.2,0.7,0.0,0.0,69.9,-3.1,-1.9,2023,1,19,4,58.0
2023-01-19 04:00:00,대구,303.0,0.7,0.0,0.0,83.9,-5.1,-4.3,2023,1,19,4,203.0
2023-01-19 04:00:00,동탄,360.0,0.0,0.0,0.0,90.0,-6.0,-7.8,2023,1,19,4,164.0
2023-01-19 04:00:00,분당,360.0,0.0,0.0,0.0,67.2,-6.2,-4.6,2023,1,19,4,363.0
2023-01-19 04:00:00,삼송,31.9,0.1,0.0,0.0,79.2,-7.5,-8.4,2023,1,19,4,147.0
2023-01-19 04:00:00,세종,187.1,0.5,0.0,0.0,72.3,-4.6,-4.3,2023,1,19,4,209.0
